customer_id,customer_fname,customer_lname,customer_city,customer_state,total_orders,total_spent
3598,Marilyn,Morris,Tucson,AZ,13,2519.71
7391,Mary,Garrett,Caguas,PR,12,2519.7
11826,Barbara,Fritz,Caguas,PR,11,2519.68
785,Lauren,Gonzalez,Caguas,PR,11,2519.67
6306,Donna,Browning,Caguas,PR,12,2519.65
4214,Olivia,Smith,Caguas,PR,14,2519.65
1200,Rebecca,Parker,Brooklyn,NY,17,2518.56
6722,Amy,Smith,Normal,IL,15,2517.78
8700,Mary,Smith,Milwaukee,WI,12,2517.71
12274,Joyce,Smith,Staten Island,NY,10,2517.62
4030,Angela,Smith,Aurora,CO,14,2515.6
7368,Hannah,Morton,Portland,OR,15,2515.59
3154,Terry,Thomas,Chicago,IL,18,2515.47
7291,Mary,Smith,Detroit,MI,11,2514.81
97,Mary,Rhodes,Phoenix,AZ,11,2514.8
3667,Andrew,Hinton,Caguas,PR,15,2514.76
3908,Alexander,Smith,Lakewood,NJ,13,2514.75
10033,Mary,Gutierrez,San Marcos,TX,13,2514.7
3196,Diane,Ferguson,Caguas,PR,13,2514.7
7259,Jerry,Ingram,Murfreesboro,TN,16,2514.69
4162,Benjamin,Smith,Brooklyn,NY,12,2513.75
5703,Mary,Chang,Caguas,PR,11,2511.74
8508,Eugene,Smith,New Orleans,LA,21,2511.59
11639,Teresa,Salazar,Charlotte,NC,10,2509.81
2621,Robert,Cameron,Philadelphia,PA,11,2509.78
11250,Mary,Noble,Caguas,PR,13,2509.77
5745,Mary,Rodriguez,Ridgewood,NY,12,2509.76
2925,Mary,Baird,Houston,TX,14,2509.75
9903,Jessica,Smith,Caguas,PR,12,2509.75
683,Mary,Delgado,Harlingen,TX,13,2509.74
2678,Johnny,Robinson,Simi Valley,CA,10,2509.74
4688,Mary,Lam,Hesperia,CA,12,2509.74
3324,Mary,Smith,Aurora,CO,10,2509.73
4431,Mary,Johnson,Caguas,PR,10,2509.71
6139,Mary,Jarvis,Caguas,PR,12,2509.7
1757,Mary,Smith,Caguas,PR,10,2509.69
8726,Mary,Diaz,New Brunswick,NJ,14,2509.69
3990,Sandra,Smith,Guayama,PR,11,2509.68
8984,Elizabeth,Bowen,Caguas,PR,14,2509.67
6987,Mary,Phillips,Caguas,PR,13,2509.67
563,Harry,Contreras,Los Angeles,CA,17,2509.63
1678,Mary,Stephenson,West Chester,PA,8,2509.62
11036,Bobby,Smith,Caguas,PR,14,2509.58
10512,Mary,Brown,Brooklyn,NY,15,2509.56
7584,Patricia,Smith,Elgin,IL,11,2509.48
9936,Scott,Espinoza,Anaheim,CA,13,2505.73
6605,Mary,Branch,Philadelphia,PA,16,2505.7
7902,Mary,Smith,El Paso,TX,10,2504.73
5599,Mary,Galvan,Levittown,NY,15,2504.64
8881,Mary,Weeks,Caguas,PR,13,2504.58
5857,Mary,Gregory,Caguas,PR,14,2504.5
7115,Brandon,Willis,Caguas,PR,14,2503.7
5962,Jordan,Smith,Fresno,CA,15,2503.68
5765,Maria,Smith,Painesville,OH,12,2501.79
11045,Paul,Smith,Caguas,PR,15,2501.73
7347,Carolyn,Gallegos,Huntington Station,NY,15,2500.67
398,Teresa,Smith,Caguas,PR,13,2499.85
9570,William,Sampson,Houston,TX,11,2499.83
3937,Nancy,Orozco,Santa Ana,CA,11,2499.79
11402,Angela,Wilkinson,Newark,DE,14,2499.77
1692,Rachel,Haas,Mayaguez,PR,11,2499.72
6413,Michelle,Massey,Caguas,PR,12,2499.68
7562,Thomas,Hayes,Escondido,CA,19,2499.68
88,Mary,Henry,Atlanta,GA,16,2499.68
9178,Sharon,Fowler,New Orleans,LA,13,2499.67
11293,Shirley,Smith,Chambersburg,PA,13,2499.65
5472,Joyce,Vance,Brighton,MA,12,2499.64
747,Mary,Dyer,Paramount,CA,11,2499.62
3220,Susan,Villanueva,Sacramento,CA,17,2499.62
1135,Bryan,Underwood,Caguas,PR,13,2499.53
833,Alexander,Smith,Dubuque,IA,11,2498.7
6122,Johnny,Smith,Caguas,PR,16,2497.56
11715,Mary,Smith,San Jose,CA,14,2495.75
6045,Mary,Christensen,Bakersfield,CA,14,2495.75
6750,Alan,Smith,Caguas,PR,13,2495.74
9855,Anthony,Wade,San Diego,CA,12,2495.66
7554,Douglas,Keith,Baltimore,MD,12,2494.79
8979,Mary,Huffman,Albuquerque,NM,13,2494.76
12081,Margaret,Smith,Opa Locka,FL,13,2494.69
7978,Amber,Santos,Chicago,IL,17,2494.68
9332,Mary,Jordan,Caguas,PR,16,2494.67
10757,James,Pacheco,Caguas,PR,17,2494.66
3285,Michelle,Gilbert,Bronx,NY,13,2494.64
6220,Mary,Smith,Ithaca,NY,10,2494.63
3808,Nancy,Smith,Caguas,PR,13,2494.62
3747,Mary,Lloyd,Caguas,PR,13,2494.62
6580,Anthony,Dorsey,Tempe,AZ,13,2494.6
4696,Mary,Smith,Ballwin,MO,16,2494.6
2317,Mary,Bridges,Santa Cruz,CA,11,2494.52
11717,Larry,Snyder,Caguas,PR,12,2493.69
2130,Mary,Smith,Austin,TX,12,2493.67
6622,Mary,Smith,Canoga Park,CA,13,2493.6
3546,Mary,Cannon,Caguas,PR,15,2491.73
12232,Mary,Moore,Brooklyn,NY,14,2491.69
9717,Rose,Smith,Caguas,PR,12,2491.59
1061,Mary,Liu,Norcross,GA,11,2489.85
7174,Kenneth,Smith,Martinez,CA,11,2489.84
5632,Douglas,Mcbride,Union,NJ,12,2489.83
11481,Walter,Pacheco,Bend,OR,12,2489.8
422,Deborah,Moore,Caguas,PR,11,2489.78
4803,Kelly,Andrews,Los Angeles,CA,12,2489.77
2249,Dorothy,Rivera,Los Angeles,CA,10,2489.75
3602,Mary,Warner,Stamford,CT,12,2489.74
6963,Mary,Smith,Harlingen,TX,9,2489.72
11209,Grace,Lam,Quincy,IL,11,2489.72
9470,Bryan,Smith,Hanford,CA,15,2489.7
7772,Mary,Thompson,Bronx,NY,10,2489.69
2116,Daniel,Smith,New Brunswick,NJ,10,2489.67
7276,Pamela,Smith,Caguas,PR,14,2489.63
409,Kevin,Smith,Greensboro,NC,16,2489.58
8292,Emma,Smith,La Mirada,CA,11,2487.76
9097,Mary,Padilla,Caguas,PR,13,2487.7
6478,Mary,Smith,New York,NY,16,2487.68
4166,Katherine,Wise,Caguas,PR,11,2487.65
2370,Mary,Hurley,Poway,CA,13,2487.65
887,Brian,Landry,Reseda,CA,14,2487.58
9906,Richard,Smith,Chicago,IL,14,2485.79
8059,Mary,Smith,Caguas,PR,13,2485.79
2345,Mary,Smith,New York,NY,14,2485.64
6363,Mary,Freeman,Caguas,PR,10,2484.76
5708,Mary,Smith,Los Angeles,CA,14,2484.73
5851,Raymond,Smith,Brooklyn,NY,12,2484.72
1776,Mary,Howard,Glendale,AZ,12,2484.7
10719,Andrew,Smith,Caguas,PR,13,2484.69
10436,Eric,King,New York,NY,16,2484.63
9032,Lauren,Munoz,Caguas,PR,16,2483.66
5415,Mary,Smith,Yuma,AZ,14,2483.63
11963,Mary,Wood,Lombard,IL,15,2480.68
915,Sean,Burton,Broken Arrow,OK,14,2479.83
1191,Mary,Fitzpatrick,Annandale,VA,14,2479.82
9462,Judy,Smith,Bell Gardens,CA,10,2479.81
10293,Aaron,Jordan,Bronx,NY,8,2479.81
8695,Larry,Thomas,Caguas,PR,14,2479.81
12276,Martha,Smith,Caguas,PR,16,2479.79
7210,Mary,Barry,New York,NY,11,2479.77
11675,Mary,Smith,Los Angeles,CA,11,2479.75
1890,Margaret,Smith,Caguas,PR,13,2479.74
12263,Larry,Sullivan,Roswell,NM,11,2479.73
10361,Barbara,Smith,Corona,CA,12,2479.73
5985,Mary,Smith,Caguas,PR,13,2479.72
3410,Brandon,Smith,Caguas,PR,15,2479.71
8746,Charles,Stout,Cleveland,OH,10,2479.7
11490,Mary,Key,Caguas,PR,13,2479.69
9836,Shirley,Sullivan,Caguas,PR,12,2479.67
9142,Mary,Nash,Caguas,PR,12,2479.66
1076,Tyler,Thompson,Fort Worth,TX,16,2479.64
11396,Elizabeth,Smith,Hamilton,OH,12,2479.62
9225,Anthony,Smith,San Diego,CA,13,2479.57
5574,Mary,Castillo,Caguas,PR,14,2479.56
1075,Michelle,Smith,Washington,DC,14,2479.41
9991,Philip,Richardson,Danbury,CT,10,2475.76
584,Tyler,Berger,Caguas,PR,14,2475.55
9487,Sandra,Ray,Caguas,PR,12,2474.74
11107,Melissa,Smith,Brooklyn,NY,13,2474.74
6719,Mary,Smith,Encinitas,CA,14,2474.71
87,Gloria,Brown,Caguas,PR,12,2474.69
2148,Jean,Mcguire,Caguas,PR,13,2474.66
10145,Mary,Lester,Chicago,IL,12,2474.65
9037,Laura,Smith,Bellflower,CA,13,2472.62
11266,Mary,Smith,Caguas,PR,8,2469.84
10486,Ronald,Ballard,Chicago,IL,12,2469.83
11557,Mary,Smith,Caguas,PR,12,2469.82
9399,Mary,Bennett,Tucson,AZ,9,2469.77
4267,Ashley,Peters,Loveland,OH,12,2469.76
6600,Arthur,Smith,Escondido,CA,12,2469.74
5628,Zachary,Holt,Caguas,PR,12,2469.74
6894,Gerald,Nichols,Raleigh,NC,13,2469.73
9443,Karen,Fox,Garden Grove,CA,10,2469.73
6899,Mary,Smith,Albuquerque,NM,9,2469.72
293,Christopher,Prince,Caguas,PR,10,2469.72
2762,Mary,Zamora,Cleveland,OH,17,2469.69
3704,Mary,Smith,Chandler,AZ,16,2469.62
7882,Mary,Smith,Round Rock,TX,13,2469.61
523,Christopher,Johnson,Mission Viejo,CA,10,2469.54
8600,Judith,Brown,Honolulu,HI,13,2465.72
2961,Mary,Diaz,Caguas,PR,17,2465.62
10385,Jeffrey,Smith,West Covina,CA,12,2464.79
11734,Lori,Smith,Caguas,PR,14,2464.68
198,Mary,Joseph,Lancaster,PA,13,2464.67
4509,Mary,Smith,Caguas,PR,12,2464.63
3897,Mary,Carlson,Caguas,PR,12,2464.53
10127,Mary,Warren,Caguas,PR,12,2463.79
9020,Deborah,Smith,Bayamon,PR,14,2463.69
3265,Juan,Pena,Caguas,PR,13,2463.65
419,James,Smith,Caguas,PR,16,2463.61
7157,Joseph,Smith,Vallejo,CA,11,2461.75
10317,Mary,Smith,Moreno Valley,CA,14,2461.71
1211,Mary,Greer,Los Angeles,CA,15,2461.68
11470,Mary,Strong,Caguas,PR,15,2461.67
3347,Mary,Christian,El Paso,TX,13,2459.83
1772,Mary,Barnes,Caguas,PR,9,2459.8
2836,Mary,Smith,Chapel Hill,NC,11,2459.8
3401,Sara,Ramos,Caguas,PR,12,2459.8
4918,Mary,Gray,Hickory,NC,10,2459.79
8924,Emma,Smith,Caguas,PR,11,2459.79
7515,Mary,Smith,El Paso,TX,15,2459.78
2972,Mary,House,Memphis,TN,13,2459.77
10336,Mary,Glenn,Philadelphia,PA,11,2459.73
6681,Mary,Morton,Caguas,PR,11,2459.73
6697,William,Smith,Carlisle,PA,15,2459.72
5561,Jerry,Garner,Martinsburg,WV,14,2459.69
8345,Betty,Perez,Lynn,MA,12,2459.67
6241,Mary,Clay,Arlington Heights,IL,13,2459.65
1165,Edward,Smith,Houston,TX,12,2458.72
12053,Wayne,Mcclure,Long Beach,CA,13,2455.73
2035,Mary,Salas,Lockport,NY,14,2455.73
11790,Janet,Anderson,Caguas,PR,14,2454.73
3513,Shirley,Boyer,Caguas,PR,13,2454.73
5405,Hannah,Deleon,Chicago,IL,13,2454.72
8967,Donald,West,Caguas,PR,14,2454.71
5783,Daniel,Smith,Indianapolis,IN,15,2453.69
11573,Judy,Smith,Brooklyn,NY,12,2451.83
1516,Mary,Smith,Caguas,PR,13,2451.76
11001,Jean,Maxwell,Sylmar,CA,13,2449.81
10788,Kenneth,Prince,Caguas,PR,10,2449.79
5602,Mary,Parrish,Caguas,PR,15,2449.77
1210,Jeffrey,Gardner,Caguas,PR,15,2449.76
1465,Mary,Smith,Wayne,NJ,11,2449.76
12330,Mary,Roy,Modesto,CA,12,2449.76
3699,Charles,Walker,La Habra,CA,12,2449.75
1348,Mary,Smith,Encinitas,CA,12,2449.75
12260,Melissa,Smith,Muskegon,MI,13,2449.74
5345,Mary,Martinez,Newburgh,NY,10,2449.74
5434,Maria,Melendez,Caguas,PR,10,2449.73
6477,Jerry,Booker,Caguas,PR,10,2449.71
9549,Mary,Byrd,Caguas,PR,17,2449.69
1702,Mary,Smith,Austin,TX,13,2449.69
1573,Aaron,Norman,Phoenix,AZ,13,2449.68
3989,Margaret,Harrison,Caguas,PR,15,2449.68
7337,Mary,Smith,Caguas,PR,11,2449.67
1852,Thomas,Crawford,Rome,NY,15,2449.64
12298,Mary,Harper,Caguas,PR,12,2449.61
9578,Robert,Smith,Caguas,PR,13,2449.39
8423,Mary,Atkins,South Gate,CA,13,2448.64
4039,Virginia,Smith,Honolulu,HI,17,2447.57
145,Joan,Walters,Dayton,OH,15,2445.66
7881,Kathryn,Ware,Saint Louis,MO,14,2445.61
11987,Mary,Gentry,Norcross,GA,12,2444.8
1264,Melissa,Smith,Caguas,PR,12,2444.78
662,Michelle,Moss,Caguas,PR,13,2444.76
1663,Raymond,Adams,Caguas,PR,12,2444.74
951,Mary,Young,Caguas,PR,13,2444.73
3697,Mary,Hobbs,Ypsilanti,MI,15,2444.71
2354,David,Flores,Caguas,PR,13,2444.7
6383,David,Maxwell,San Pedro,CA,13,2444.68
8235,Bruce,Horton,Sugar Land,TX,15,2444.66
4110,Maria,Ho,Hyattsville,MD,12,2444.64
11076,Robert,Leonard,Caguas,PR,15,2444.63
4765,Mary,Sweeney,Milford,CT,15,2444.62
10665,Sean,Smith,Caguas,PR,13,2443.83
7796,Jason,Collins,Caguas,PR,12,2443.81
12345,Phillip,Hancock,Caguas,PR,13,2443.65
5785,Mary,Frost,Caguas,PR,12,2441.77
11356,Sean,Hoffman,Caguas,PR,13,2439.84
2726,Barbara,Wu,Annapolis,MD,13,2439.81
6490,Ann,Smith,West Jordan,UT,12,2439.78
294,Mary,Smith,Newark,DE,12,2439.75
11329,Hannah,Smith,Caguas,PR,11,2439.73
4693,Wayne,Evans,Brooklyn,NY,13,2439.72
333,Elizabeth,Ferguson,Caguas,PR,9,2439.72
1556,Mary,Smith,Las Vegas,NV,13,2439.71
6764,Scott,Smith,Caguas,PR,11,2439.71
3125,Dylan,Walker,Caguas,PR,10,2439.7
4099,Evelyn,Smith,Flushing,NY,12,2439.7
5306,Mary,Conley,Caguas,PR,13,2439.69
6493,Mary,Best,Caguas,PR,14,2439.67
5607,Mary,Heath,Caguas,PR,14,2439.65
4516,Harry,Blake,Brooklyn,NY,14,2439.62
10968,Diana,Smith,Elgin,IL,14,2439.6
2126,James,Pollard,Caguas,PR,12,2439.54
8504,Mary,Davis,Virginia Beach,VA,12,2439.46
5740,Lawrence,Smith,Caguas,PR,11,2437.74
3016,Mary,Smith,Denver,CO,15,2437.67
11242,Brandon,Frost,Wyoming,MI,13,2436.75
3483,Michael,Smith,Caguas,PR,15,2435.68
2999,Mary,Mcdonald,Glendale,AZ,14,2434.75
7097,Hannah,Kim,Caguas,PR,11,2434.74
7999,Michael,Long,Compton,CA,12,2434.74
5169,Tiffany,Berger,Caguas,PR,9,2433.76
4508,Emma,Calderon,Austin,TX,13,2431.77
5096,Mary,Smith,Caguas,PR,13,2429.88
11519,Karen,Smith,Howell,MI,9,2429.85
9052,Mary,Odom,Stone Mountain,GA,13,2429.85
7708,Mary,Price,Philadelphia,PA,10,2429.81
11906,Mary,Mendoza,Aguadilla,PR,11,2429.8
9114,Mary,Smith,Caguas,PR,13,2429.78
6362,Ethan,Smith,Plano,TX,14,2429.78
4681,Mary,Smith,Marietta,GA,12,2429.77
8497,Mary,Simon,Caguas,PR,9,2429.77
11550,Nathan,Thompson,Ventura,CA,12,2429.76
3891,Mary,Bowman,Caguas,PR,13,2429.76
6385,Alan,Jennings,Reseda,CA,13,2429.76
7353,Mary,Copeland,Caguas,PR,12,2429.74
10021,Donald,Davila,Caguas,PR,13,2429.73
1592,Margaret,White,Silver Spring,MD,11,2429.68
9657,Roy,Williams,Caguas,PR,15,2429.68
11,Mary,Huffman,Caguas,PR,12,2429.65
12415,Joyce,Smith,Caguas,PR,13,2429.62
10372,Amber,Martin,Caguas,PR,13,2427.78
5751,Mary,Pierce,Caguas,PR,12,2427.75
9576,Hannah,Pena,Cupertino,CA,13,2427.66
429,Mary,Salazar,Caguas,PR,12,2426.71
10651,Anna,George,Caguas,PR,15,2426.69
6431,Richard,Smith,Placentia,CA,13,2426.67
10339,Steven,Smith,Carol Stream,IL,17,2426.67
357,Mary,King,Caguas,PR,14,2425.72
1495,Mary,Smith,Caguas,PR,11,2425.71
8772,Amanda,Smith,Norfolk,VA,14,2425.64
2714,Albert,Mayer,Gilroy,CA,12,2424.8
7075,Frank,Smith,San Jose,CA,11,2424.78
5039,Christopher,Perez,Englewood,CO,14,2424.72
1959,Lauren,Hardy,Caguas,PR,11,2424.66
9673,Mary,Blair,Caguas,PR,15,2424.63
926,Ashley,Browning,Wilkes Barre,PA,13,2424.6
10627,Jerry,Smith,Union City,NJ,14,2423.72
8782,Barbara,Smith,Caguas,PR,13,2423.69
428,Andrew,Smith,Spring Valley,CA,10,2421.75
11325,Mary,Smith,Caguas,PR,11,2420.67
4176,Mary,Ho,Caguas,PR,11,2420.66
10322,Mary,Harrison,North Las Vegas,NV,11,2419.82
1086,Mary,Smith,Caguas,PR,9,2419.81
138,Mary,Dawson,Caguas,PR,12,2419.8
8458,Carol,Smith,Apex,NC,14,2419.79
8585,Sharon,Smith,Anaheim,CA,14,2419.76
3500,Mary,Mcdonald,Escondido,CA,10,2419.75
4273,Walter,Osborne,Tucson,AZ,14,2419.75
6284,Mary,Smith,Caguas,PR,12,2419.72
2693,Raymond,Wallace,Caguas,PR,12,2419.71
5017,Joyce,Smith,Dallas,TX,16,2419.71
6723,Mary,Burns,Caguas,PR,11,2419.68
12348,Alan,Smith,Rochester,NY,13,2419.63
11197,Mary,Conrad,Caguas,PR,13,2419.63
746,Christopher,Bush,Santa Ana,CA,13,2419.59
6604,Heather,Smith,Caguas,PR,14,2415.71
1616,William,Johnson,Endicott,NY,14,2415.7
756,Robert,Smith,Peabody,MA,13,2415.65
6111,Cynthia,Mcbride,Clarksville,TN,14,2414.83
14,Katherine,Smith,Pico Rivera,CA,13,2414.72
2563,Linda,Robles,Caguas,PR,17,2414.72
9822,Peter,Goodman,Caguas,PR,14,2414.7
6873,Steven,Smith,Albuquerque,NM,12,2414.64
9656,Sarah,Smith,Rochester,NY,13,2414.6
2424,Mary,Fernandez,Jacksonville,FL,14,2413.8
2213,Henry,Castaneda,Chapel Hill,NC,12,2413.7
3903,Lori,Meyers,Cleveland,OH,10,2411.84
12020,Dorothy,Smith,Pharr,TX,16,2411.74
8464,Mary,Knight,West Chester,PA,11,2409.83
591,Rose,Smith,Caguas,PR,10,2409.82
1367,Nancy,Smith,Caguas,PR,13,2409.81
5616,Mary,Dudley,Oxnard,CA,12,2409.81
10655,Larry,Bass,Caguas,PR,12,2409.81
11138,William,Smith,Las Vegas,NV,11,2409.8
9979,Mary,Smith,Mayaguez,PR,10,2409.8
12302,Donald,Sampson,Austin,TX,11,2409.79
9049,Brenda,Wright,Caguas,PR,14,2409.78
8206,Mary,Smith,Hayward,CA,13,2409.77
2640,Charles,Wong,Caguas,PR,12,2409.75
3757,Matthew,Fuller,Rosemead,CA,15,2409.75
4358,Joseph,Pena,Caguas,PR,10,2409.72
7895,Mary,Snyder,Milford,CT,11,2409.71
6330,Mary,Hodges,Pasadena,MD,13,2409.71
216,Martha,Davis,Visalia,CA,11,2409.71
702,Cynthia,Smith,Bend,OR,11,2409.7
3894,Benjamin,Smith,Caguas,PR,11,2409.7
7622,Mary,Hodges,Caguas,PR,16,2409.68
1497,Judith,Richards,Caguas,PR,10,2409.67
5016,James,Rangel,Oceanside,CA,14,2409.67
4612,Mary,Wilson,Lansdale,PA,13,2409.64
10078,Mary,Jones,Manati,PR,14,2409.62
10295,Benjamin,Garcia,Memphis,TN,13,2409.58
4021,Catherine,Shelton,Lakewood,OH,11,2409.54
4015,Sharon,Mcconnell,Rancho Cucamonga,CA,13,2407.73
10616,Mary,Little,Caguas,PR,10,2406.76
11261,Robert,Smith,Caguas,PR,12,2405.76
8302,Mary,Jenkins,Caguas,PR,20,2405.62
5603,David,Smith,Charlotte,NC,14,2404.81
4715,Kenneth,Smith,Plainfield,IL,14,2404.8
4581,Jessica,May,Caguas,PR,13,2404.79
3457,Mary,Weaver,Pomona,CA,11,2404.78
9115,Gary,Clayton,New York,NY,16,2404.73
9404,Patricia,Harrington,Caguas,PR,15,2404.69
5547,Mary,Perry,Bountiful,UT,12,2404.63
6080,Mary,Smith,Caguas,PR,16,2404.58
4976,Mary,Smith,Milford,CT,13,2403.8
3352,Gregory,Santiago,Chicago,IL,11,2403.74
10019,Victoria,Obrien,Rome,NY,14,2401.71
5223,Mary,Smith,Rowland Heights,CA,13,2401.68
12160,Martha,Richmond,Caguas,PR,13,2401.62
9729,Mary,Smith,Washington,DC,14,2400.6
11409,Mary,Hill,Stone Mountain,GA,13,2399.87
4146,Mary,Brock,Caguas,PR,6,2399.86
9579,Beverly,White,Buffalo,NY,9,2399.84
3727,Janet,Espinoza,Caguas,PR,9,2399.84
2432,Mary,Moyer,Albuquerque,NM,10,2399.81
12306,Juan,Smith,Goose Creek,SC,10,2399.81
6061,Mary,Powell,Caguas,PR,13,2399.81
8413,Mary,Smith,Caguas,PR,11,2399.8
6193,Mary,Li,Quincy,MA,12,2399.79
9968,Brandon,Smith,Saint Louis,MO,9,2399.78
7574,Mary,Smith,Caguas,PR,11,2399.77
1251,Mary,Adams,Caguas,PR,12,2399.76
1142,Albert,Smith,Columbia,SC,13,2399.76
12203,Mary,Miller,Caguas,PR,13,2399.74
4864,Crystal,Leon,Fresno,CA,14,2399.73
8055,Mary,Ortiz,Katy,TX,13,2399.72
9175,Mary,Rhodes,Detroit,MI,13,2399.66
2707,Mary,Smith,Chicago,IL,10,2399.66
6312,Andrew,Smith,Caguas,PR,11,2399.65
11587,Alice,Stewart,Caguas,PR,12,2399.64
3437,Mary,Massey,Caguas,PR,12,2399.64
10870,Mary,Haas,Chesapeake,VA,14,2399.62
4291,Mary,Finley,Corona,NY,14,2399.59
2715,Mary,Smith,Caguas,PR,15,2394.78
4285,Johnny,Cox,Compton,CA,11,2394.78
3596,Mary,Richmond,Caguas,PR,12,2394.75
12063,Larry,Henderson,Fort Worth,TX,11,2394.71
5132,Rebecca,Smith,Caguas,PR,13,2394.7
3997,Margaret,Walker,Brooklyn,NY,12,2394.68
5620,Randy,Watts,Caguas,PR,16,2394.68
11232,Denise,Smith,Tallahassee,FL,13,2394.66
4780,Mary,Castillo,Honolulu,HI,16,2394.64
1404,Jean,Gonzalez,Caguas,PR,10,2393.71
3630,Barbara,King,Caguas,PR,13,2392.79
2286,Mary,Smith,Baltimore,MD,12,2391.78
7883,Deborah,Park,Caguas,PR,19,2391.56
375,Mark,Smith,Dallas,TX,15,2390.65
10752,Mary,Smith,Richardson,TX,10,2389.8
4124,Jerry,Larsen,Caguas,PR,11,2389.79
4269,Mary,Calderon,Tustin,CA,11,2389.79
535,Patricia,Hunt,Bronx,NY,11,2389.77
6751,Mary,Rose,Los Angeles,CA,10,2389.77
6683,Zachary,Reyes,Caguas,PR,8,2389.76
155,Brittany,Juarez,Caguas,PR,13,2389.73
5806,Mary,Smith,Chesapeake,VA,12,2389.73
1696,Mary,Smith,Los Angeles,CA,12,2389.73
8838,Phillip,Mcgee,Caguas,PR,11,2389.71
6924,Mary,Guerra,Caguas,PR,10,2389.68
3139,Mary,Pope,New York,NY,13,2389.67
9498,Mary,Smith,Cleveland,OH,15,2389.66
2810,Mary,Ross,Caguas,PR,13,2389.66
11249,Madison,Smith,Provo,UT,11,2389.64
1926,Mary,Williams,Los Angeles,CA,15,2389.64
1337,Mary,Duncan,Caguas,PR,12,2389.63
7768,Howard,Smith,Winnetka,CA,15,2389.63
8236,Mary,Smith,Tucson,AZ,14,2389.59
1386,Louis,Brock,Beaverton,OR,14,2387.76
9004,Mary,Smith,Caguas,PR,13,2387.74
6323,Gerald,Roberts,Brighton,MA,12,2386.59
2568,Maria,Smith,Memphis,TN,14,2385.81
11012,Mary,Smith,Fond Du Lac,WI,13,2384.76
2385,Sharon,Smith,Costa Mesa,CA,12,2384.71
3179,Mary,Compton,Caguas,PR,15,2384.67
2247,Alice,Werner,Laredo,TX,15,2383.77
3659,Margaret,Meadows,Philadelphia,PA,12,2383.77
10832,Mary,Khan,Caguas,PR,12,2383.72
6606,Elizabeth,Smith,Palmdale,CA,14,2383.72
1429,Pamela,Murphy,Caguas,PR,14,2383.7
9491,John,Smith,Los Angeles,CA,13,2383.63
3403,Evelyn,Smith,Philadelphia,PA,11,2381.73
7111,Sarah,Smith,Ewa Beach,HI,10,2379.84
11126,Joe,Smith,Cleveland,OH,14,2379.82
6243,Virginia,Odom,Chicago,IL,11,2379.81
11811,Mary,Smith,Caguas,PR,12,2379.78
7867,Mary,Glenn,Cayey,PR,11,2379.78
10091,Brandon,Marsh,Caguas,PR,15,2379.78
5979,Mary,Kerr,Vista,CA,12,2379.77
11079,Russell,Smith,Caguas,PR,14,2379.76
3405,Bruce,Paul,Caguas,PR,11,2379.75
3623,Scott,Smith,Bayonne,NJ,11,2379.75
8002,Margaret,Martinez,Caguas,PR,13,2379.74
6753,Judith,Hester,Winter Park,FL,12,2379.74
11958,Barbara,Smith,Caguas,PR,12,2379.72
9655,Mary,Shepherd,San Jose,CA,12,2379.72
11743,Alexander,Smith,Caguas,PR,13,2379.69
10090,Jessica,Smith,Newark,DE,15,2379.66
7991,Mary,Conrad,Caguas,PR,11,2379.64
176,Amy,Smith,Dundalk,MD,12,2379.59
498,Kyle,Smith,Chicago,IL,11,2379.55
6030,Alexander,Adams,Brooklyn,NY,13,2378.78
11401,Mary,Smith,Caguas,PR,11,2377.75
8556,Daniel,Pruitt,Bronx,NY,16,2377.7
1614,Christine,Haley,San Diego,CA,11,2375.76
893,Dennis,Mcbride,Ogden,UT,12,2375.66
3459,Mary,Wright,Chicago,IL,13,2375.62
6182,Pamela,Smith,Bronx,NY,10,2374.9
1673,Mary,Smith,Caguas,PR,9,2374.84
7761,Grace,Smith,Caguas,PR,13,2374.78
5903,Virginia,Smith,Antioch,TN,12,2374.77
2350,Brian,Perez,West Haven,CT,12,2374.75
690,Michael,Banks,Salt Lake City,UT,14,2374.74
1541,Victoria,Smith,Caguas,PR,12,2374.73
4069,Steven,Smith,Tinley Park,IL,12,2374.73
2742,Jane,Warren,Henderson,NV,14,2374.65
11572,Mary,Salazar,Caguas,PR,15,2373.67
11917,Matthew,Brooks,Caguas,PR,10,2371.84
527,Mary,Gregory,Taunton,MA,9,2371.7
4093,Mary,Pacheco,Brockton,MA,15,2371.7
7876,Emily,Black,Caguas,PR,11,2369.86
2734,Louis,Richardson,Valrico,FL,10,2369.84
2263,Mary,Smith,Parkville,MD,13,2369.83
892,Laura,Smith,Mesquite,TX,10,2369.81
1938,Charles,Smith,Caguas,PR,11,2369.79
8066,Mary,Ramos,Caguas,PR,10,2369.79
3782,Mary,Serrano,Caguas,PR,12,2369.78
2034,Ruth,Smith,Fort Lauderdale,FL,11,2369.78
4691,Phillip,Petty,Fort Washington,MD,11,2369.78
9010,David,Donovan,Santa Clara,CA,11,2369.77
2371,Barbara,Smith,Baytown,TX,10,2369.76
6073,Mary,Campos,Caguas,PR,12,2369.76
6632,Jessica,Smith,Raleigh,NC,9,2369.75
9781,Mary,Smith,Los Angeles,CA,13,2369.74
10020,Mary,Wall,Phoenix,AZ,11,2369.71
7048,Mary,Smith,Salt Lake City,UT,11,2369.7
